device_os,amt,gender,city_pop,job_age_group,category_city,hour_sin,hour_cos
Windows,306.01,F,,Clerk_26-35,Electronics_Test City,0.0,1.0
,99.27,F,1680992.0,Teacher_36-45,Entertainment_Phoenix,0.49999999999999994,0.8660254037844387
,429.92,F,,Doctor_56-65,Electronics_Test City,-0.9659258262890683,-0.25881904510252063
,305.83,F,,Lawyer_26-35,Apparel_Test City,0.7071067811865475,0.7071067811865476
other,327.77,M,,Doctor_46-55,Groceries_Test City,-0.2588190451025208,-0.9659258262890683
,219.87,M,3979576.0,Engineer_56-65,Travel_Los Angeles,0.9659258262890683,0.25881904510252074
Windows,20.14,F,2328000.0,Doctor_36-45,Electronics_Houston,-0.9659258262890683,-0.25881904510252063
,22.91,M,2716000.0,Teacher_65+,Groceries_Chicago,-0.4999999999999997,-0.8660254037844388
macOS,255.39,M,,Doctor_36-45,Apparel_Test City,0.8660254037844387,-0.4999999999999998
,392.4,F,,Lawyer_26-35,Travel_Test City,-0.8660254037844386,0.5000000000000001
macOS,42.55,F,2328000.0,Doctor_16-25,Electronics_Houston,-0.8660254037844386,0.5000000000000001
Windows,150.49,F,,Engineer_46-55,Groceries_Test City,1.2246467991473532e-16,-1.0
,186.87,F,,Lawyer_46-55,Apparel_Test City,0.258819045102521,-0.9659258262890682
other,363.89,M,,Lawyer_26-35,Apparel_Test City,0.9659258262890683,0.25881904510252074
,438.1,F,,Lawyer_65+,Groceries_Test City,-0.7071067811865477,0.7071067811865474
,383.11,F,,Teacher_65+,Groceries_Test City,-0.5000000000000004,0.8660254037844384
X11,17.17,F,,Clerk_36-45,Entertainment_Test City,-0.8660254037844384,-0.5000000000000004
,308.73,M,,Lawyer_26-35,Travel_Test City,0.49999999999999994,-0.8660254037844387
,12.98,F,2716000.0,Doctor_16-25,Groceries_Chicago,0.8660254037844386,0.5000000000000001
,290.76,M,,Teacher_26-35,Electronics_Test City,-0.7071067811865477,0.7071067811865474
,424.92,M,,Lawyer_26-35,Groceries_Test City,-0.9659258262890683,-0.25881904510252063
X11,292.27,F,2716000.0,Clerk_65+,Electronics_Chicago,1.2246467991473532e-16,-1.0
Windows,311.8,F,,Teacher_56-65,Entertainment_Test City,0.9659258262890683,-0.25881904510252063
Windows,25.29,M,,Engineer_56-65,Travel_Test City,-0.25881904510252157,0.9659258262890681
,76.86,M,2716000.0,Doctor_56-65,Entertainment_Chicago,-0.9659258262890684,0.2588190451025203
,197.45,M,1680992.0,Nurse_36-45,Travel_Phoenix,0.8660254037844386,0.5000000000000001
Windows,113.4,M,,Teacher_65+,Electronics_Test City,0.25881904510252074,0.9659258262890683
other,41.52,F,,Engineer_56-65,Travel_Test City,-0.4999999999999997,-0.8660254037844388
macOS,3.87,M,8419600.0,Clerk_46-55,Groceries_New York,1.2246467991473532e-16,-1.0
,492.94,F,2716000.0,Doctor_36-45,Groceries_Chicago,1.0,6.123233995736766e-17
macOS,190.98,F,,Lawyer_56-65,Electronics_Test City,-1.0,-1.8369701987210297e-16
,302.29,M,1680992.0,Lawyer_36-45,Groceries_Phoenix,-1.0,-1.8369701987210297e-16
,468.65,M,,Doctor_36-45,Apparel_Test City,0.7071067811865475,0.7071067811865476
,13.3,F,2716000.0,Clerk_16-25,Travel_Chicago,0.8660254037844386,0.5000000000000001
,442.4,F,,Engineer_56-65,Entertainment_Test City,-0.9659258262890683,-0.25881904510252063
macOS,434.96,F,,Doctor_26-35,,1.0,6.123233995736766e-17
,456.38,M,1680992.0,Artist_56-65,Electronics_Phoenix,-0.5000000000000004,0.8660254037844384
Linux,201.56,F,2328000.0,Clerk_16-25,Entertainment_Houston,-0.8660254037844386,0.5000000000000001
,382.62,M,,Clerk_36-45,Electronics_Test City,1.0,6.123233995736766e-17
,198.24,F,,Teacher_26-35,Groceries_Test City,0.258819045102521,-0.9659258262890682
Windows,465.25,M,8419600.0,Doctor_26-35,Travel_New York,-0.7071067811865471,-0.7071067811865479
,293.21,M,,Teacher_26-35,Groceries_Test City,-0.8660254037844386,0.5000000000000001
other,105.74,F,2716000.0,Nurse_46-55,Apparel_Chicago,-0.25881904510252157,0.9659258262890681
,445.26,M,3979576.0,Lawyer_56-65,Apparel_Los Angeles,0.49999999999999994,-0.8660254037844387
,499.4,F,,Engineer_36-45,Apparel_Test City,0.0,1.0
,267.89,F,,Doctor_36-45,Entertainment_Test City,0.9659258262890683,-0.25881904510252063
,170.62,F,,Engineer_56-65,Travel_Test City,-0.7071067811865471,-0.7071067811865479
,13.39,F,,Doctor_26-35,Apparel_Test City,-0.9659258262890684,0.2588190451025203
,439.4,F,,Lawyer_36-45,Electronics_Test City,0.8660254037844387,-0.4999999999999998
,439.17,F,,Teacher_56-65,Groceries_Test City,-0.8660254037844386,0.5000000000000001
macOS,377.13,M,,Engineer_65+,Travel_Test City,0.8660254037844386,0.5000000000000001
,119.41,M,,Engineer_56-65,Groceries_Test City,-0.8660254037844386,0.5000000000000001
Linux,394.29,M,3979576.0,Engineer_46-55,Groceries_Los Angeles,1.2246467991473532e-16,-1.0
,466.34,M,8419600.0,Artist_46-55,Electronics_New York,-0.25881904510252157,0.9659258262890681
,435.92,M,,Clerk_56-65,Electronics_Test City,0.9659258262890683,0.25881904510252074
other,101.48,F,2328000.0,Engineer_56-65,Travel_Houston,-0.5000000000000004,0.8660254037844384
Windows,101.56,M,3979576.0,Engineer_26-35,Apparel_Los Angeles,-0.9659258262890684,0.2588190451025203
other,101.46,M,,Doctor_56-65,Travel_Test City,0.25881904510252074,0.9659258262890683
,423.65,F,,Doctor_56-65,Groceries_Test City,-0.8660254037844386,0.5000000000000001
,376.45,M,2328000.0,Clerk_26-35,Groceries_Houston,0.49999999999999994,-0.8660254037844387
,118.55,M,1680992.0,Teacher_16-25,Entertainment_Phoenix,0.8660254037844386,0.5000000000000001
other,104.91,F,2328000.0,Teacher_16-25,Travel_Houston,0.8660254037844386,0.5000000000000001
macOS,93.7,F,1680992.0,Clerk_46-55,Travel_Phoenix,0.9659258262890683,0.25881904510252074
Windows,124.37,M,,Lawyer_65+,Groceries_Test City,-0.2588190451025208,-0.9659258262890683
,54.33,F,8419600.0,Lawyer_46-55,Entertainment_New York,0.0,1.0
Linux,271.43,F,,Lawyer_26-35,Groceries_Test City,0.7071067811865476,-0.7071067811865475
other,327.1,M,,Clerk_56-65,Electronics_Test City,0.258819045102521,-0.9659258262890682
other,266.43,M,,Lawyer_26-35,,-1.0,-1.8369701987210297e-16
,90.28,F,,Doctor_65+,Apparel_Test City,0.258819045102521,-0.9659258262890682
,110.81,M,,Lawyer_65+,Groceries_Test City,0.8660254037844386,0.5000000000000001
other,216.06,M,2328000.0,Lawyer_26-35,Apparel_Houston,-0.8660254037844384,-0.5000000000000004
,30.16,M,,Engineer_46-55,Travel_Test City,0.9659258262890683,0.25881904510252074
,135.21,F,,Lawyer_56-65,Apparel_Test City,-0.5000000000000004,0.8660254037844384
Windows,37.41,M,,Clerk_26-35,Travel_Test City,-0.5000000000000004,0.8660254037844384
,80.73,M,,Lawyer_26-35,Apparel_Test City,0.8660254037844387,-0.4999999999999998
,178.11,M,,Clerk_65+,,-1.0,-1.8369701987210297e-16
,184.38,M,,Engineer_36-45,Groceries_Test City,0.258819045102521,-0.9659258262890682
,432.53,F,,Teacher_56-65,Travel_Test City,-0.2588190451025208,-0.9659258262890683
X11,69.31,M,2328000.0,Engineer_36-45,Groceries_Houston,0.7071067811865475,0.7071067811865476
Windows,159.06,F,,Teacher_65+,Travel_Test City,0.49999999999999994,-0.8660254037844387
macOS,154.93,M,2716000.0,Engineer_36-45,Electronics_Chicago,0.258819045102521,-0.9659258262890682
other,430.72,M,,Clerk_56-65,Travel_Test City,0.9659258262890683,-0.25881904510252063
,317.42,M,1680992.0,Lawyer_26-35,Apparel_Phoenix,1.0,6.123233995736766e-17
other,39.56,F,,Clerk_65+,Apparel_Test City,0.7071067811865476,-0.7071067811865475
Linux,399.35,F,,Lawyer_26-35,Travel_Test City,-0.8660254037844386,0.5000000000000001
,363.73,M,,Teacher_65+,Electronics_Test City,-0.7071067811865471,-0.7071067811865479
,33.03,M,,Teacher_26-35,Entertainment_Test City,0.0,1.0
,376.31,M,2328000.0,Teacher_65+,Entertainment_Houston,-0.25881904510252157,0.9659258262890681
other,447.49,M,3979576.0,Clerk_16-25,,-0.4999999999999997,-0.8660254037844388
,403.47,M,,Engineer_65+,Apparel_Test City,-0.9659258262890684,0.2588190451025203
,173.24,M,,Teacher_26-35,Groceries_Test City,-0.8660254037844384,-0.5000000000000004
macOS,96.45,F,8419600.0,Clerk_46-55,Electronics_New York,0.25881904510252074,0.9659258262890683
Linux,497.94,M,,Engineer_65+,Entertainment_Test City,-0.9659258262890683,-0.25881904510252063
,214.71,M,,Teacher_36-45,Travel_Test City,0.49999999999999994,0.8660254037844387
other,182.2,F,1680992.0,Engineer_56-65,Electronics_Phoenix,0.8660254037844386,0.5000000000000001
other,36.89,F,,Teacher_26-35,Groceries_Test City,-1.0,-1.8369701987210297e-16
,391.31,M,,Engineer_36-45,Apparel_Test City,0.7071067811865475,0.7071067811865476
other,464.71,M,,Doctor_36-45,Entertainment_Test City,0.8660254037844386,0.5000000000000001
,34.25,M,3979576.0,Engineer_56-65,Apparel_Los Angeles,0.25881904510252074,0.9659258262890683
,194.14,M,,Teacher_26-35,Travel_Test City,0.25881904510252074,0.9659258262890683
,396.62,F,,Doctor_65+,Groceries_Test City,-0.2588190451025208,-0.9659258262890683
,384.0,F,,Lawyer_65+,Groceries_Test City,0.8660254037844386,0.5000000000000001
,458.46,F,1680992.0,Artist_46-55,Travel_Phoenix,-1.0,-1.8369701987210297e-16
,16.11,M,,Clerk_26-35,Apparel_Test City,-0.7071067811865471,-0.7071067811865479
,217.02,M,,Teacher_26-35,Groceries_Test City,0.9659258262890683,-0.25881904510252063
other,32.2,F,2716000.0,Nurse_46-55,Apparel_Chicago,0.8660254037844386,0.5000000000000001
,219.65,F,2328000.0,Engineer_56-65,Apparel_Houston,0.0,1.0
Windows,437.46,F,,Doctor_26-35,Groceries_Test City,1.0,6.123233995736766e-17
,170.51,M,,Clerk_46-55,Entertainment_Test City,-0.8660254037844386,0.5000000000000001
,180.25,F,8419600.0,Clerk_46-55,Apparel_New York,0.258819045102521,-0.9659258262890682
Linux,372.93,M,,Doctor_56-65,Entertainment_Test City,0.7071067811865476,-0.7071067811865475
other,114.98,M,3979576.0,Engineer_46-55,Groceries_Los Angeles,0.8660254037844386,0.5000000000000001
,449.32,F,,Clerk_56-65,Entertainment_Test City,-0.8660254037844386,0.5000000000000001
X11,311.04,F,,Engineer_46-55,Groceries_Test City,0.25881904510252074,0.9659258262890683
,411.95,F,,Lawyer_26-35,Travel_Test City,0.9659258262890683,0.25881904510252074
,249.6,M,2328000.0,Doctor_26-35,Apparel_Houston,-0.8660254037844384,-0.5000000000000004
,211.13,F,,Doctor_56-65,Electronics_Test City,-0.8660254037844384,-0.5000000000000004
,40.71,F,8419600.0,Lawyer_46-55,Travel_New York,-0.7071067811865471,-0.7071067811865479
,457.26,M,,Engineer_36-45,Travel_Test City,-0.7071067811865477,0.7071067811865474
Windows,216.27,F,,Lawyer_56-65,Travel_Test City,-0.7071067811865477,0.7071067811865474
,311.67,F,1680992.0,Doctor_16-25,Travel_Phoenix,0.49999999999999994,0.8660254037844387
,480.11,F,2716000.0,Engineer_36-45,Electronics_Chicago,0.25881904510252074,0.9659258262890683
,324.7,F,3979576.0,Engineer_36-45,Apparel_Los Angeles,-0.2588190451025208,-0.9659258262890683
,199.3,F,,Doctor_65+,Travel_Test City,-0.2588190451025208,-0.9659258262890683
X11,29.81,F,3979576.0,Doctor_16-25,Groceries_Los Angeles,0.7071067811865476,-0.7071067811865475
Linux,430.62,M,,Lawyer_56-65,Apparel_Test City,-0.7071067811865477,0.7071067811865474
X11,411.23,F,3979576.0,Artist_56-65,Apparel_Los Angeles,-0.4999999999999997,-0.8660254037844388
Windows,56.9,F,,Clerk_26-35,Entertainment_Test City,-0.5000000000000004,0.8660254037844384
,13.68,F,3979576.0,Artist_65+,Travel_Los Angeles,-1.0,-1.8369701987210297e-16
,143.52,M,,Teacher_65+,Groceries_Test City,0.25881904510252074,0.9659258262890683
,108.01,M,,Lawyer_56-65,Entertainment_Test City,-0.4999999999999997,-0.8660254037844388
macOS,209.67,M,,Engineer_36-45,Electronics_Test City,0.9659258262890683,0.25881904510252074
,155.59,F,8419600.0,Lawyer_46-55,Apparel_New York,-0.2588190451025208,-0.9659258262890683
,144.95,M,,Clerk_56-65,Groceries_Test City,0.258819045102521,-0.9659258262890682
,499.75,M,1680992.0,Nurse_65+,Apparel_Phoenix,-0.9659258262890683,-0.25881904510252063
macOS,104.57,F,,Engineer_56-65,Travel_Test City,1.2246467991473532e-16,-1.0
macOS,250.64,M,1680992.0,Lawyer_36-45,Electronics_Phoenix,-0.2588190451025208,-0.9659258262890683
,269.02,M,2716000.0,Artist_56-65,Electronics_Chicago,-0.9659258262890684,0.2588190451025203
,237.91,M,2328000.0,Clerk_56-65,Travel_Houston,-0.8660254037844386,0.5000000000000001
,338.64,M,,Teacher_26-35,Entertainment_Test City,-0.25881904510252157,0.9659258262890681
Windows,359.4,M,,Teacher_65+,Electronics_Test City,0.25881904510252074,0.9659258262890683
,382.72,M,,Doctor_26-35,Travel_Test City,-0.4999999999999997,-0.8660254037844388
,355.82,M,,Clerk_36-45,Groceries_Test City,0.7071067811865475,0.7071067811865476
,384.43,F,8419600.0,Doctor_46-55,Electronics_New York,-0.25881904510252157,0.9659258262890681
other,181.26,M,,Lawyer_36-45,Apparel_Test City,0.25881904510252074,0.9659258262890683
,263.89,M,,Lawyer_56-65,Groceries_Test City,0.0,1.0
,108.46,F,8419600.0,Nurse_65+,Apparel_New York,-0.9659258262890683,-0.25881904510252063
macOS,303.02,F,,Engineer_36-45,Electronics_Test City,-0.4999999999999997,-0.8660254037844388
macOS,387.34,M,,Teacher_46-55,Travel_Test City,0.25881904510252074,0.9659258262890683
,75.55,M,1680992.0,Engineer_46-55,Electronics_Phoenix,0.49999999999999994,-0.8660254037844387
,390.29,M,,Doctor_36-45,Travel_Test City,-0.5000000000000004,0.8660254037844384
other,476.33,M,,Clerk_46-55,Electronics_Test City,-0.7071067811865471,-0.7071067811865479
,45.73,F,2328000.0,Doctor_16-25,Electronics_Houston,0.25881904510252074,0.9659258262890683
other,382.63,M,,Doctor_36-45,Apparel_Test City,-0.9659258262890683,-0.25881904510252063
Windows,254.22,F,,Engineer_46-55,Travel_Test City,0.0,1.0
,157.2,M,3979576.0,Engineer_36-45,Apparel_Los Angeles,-0.5000000000000004,0.8660254037844384
,476.74,F,,Clerk_36-45,Groceries_Test City,0.49999999999999994,0.8660254037844387
other,282.08,F,,Teacher_56-65,Groceries_Test City,-1.0,-1.8369701987210297e-16
Linux,422.5,F,,Clerk_26-35,Travel_Test City,-0.8660254037844384,-0.5000000000000004
Windows,40.26,F,,Teacher_26-35,Apparel_Test City,0.0,1.0
macOS,50.65,M,3979576.0,Teacher_16-25,Apparel_Los Angeles,1.2246467991473532e-16,-1.0
,33.12,F,,Engineer_46-55,Apparel_Test City,0.0,1.0
,159.76,M,,Engineer_56-65,Electronics_Test City,1.0,6.123233995736766e-17
,70.95,M,,Teacher_26-35,Apparel_Test City,-1.0,-1.8369701987210297e-16
,87.77,M,3979576.0,Doctor_56-65,Travel_Los Angeles,0.258819045102521,-0.9659258262890682
,175.6,F,,Clerk_46-55,Entertainment_Test City,1.2246467991473532e-16,-1.0
,43.92,M,,Doctor_26-35,Entertainment_Test City,1.0,6.123233995736766e-17
,319.0,M,,Clerk_56-65,Entertainment_Test City,1.0,6.123233995736766e-17
Linux,302.55,F,8419600.0,Nurse_65+,Groceries_New York,-1.0,-1.8369701987210297e-16
X11,249.94,F,,Teacher_26-35,Apparel_Test City,0.7071067811865476,-0.7071067811865475
,153.87,M,,Doctor_46-55,Electronics_Test City,-0.7071067811865471,-0.7071067811865479
,439.49,F,,Lawyer_46-55,Apparel_Test City,0.258819045102521,-0.9659258262890682
macOS,63.05,M,2716000.0,Doctor_26-35,Groceries_Chicago,-0.7071067811865471,-0.7071067811865479
,61.56,M,8419600.0,Doctor_65+,Electronics_New York,-0.25881904510252157,0.9659258262890681
X11,13.44,F,,Doctor_65+,Electronics_Test City,-1.0,-1.8369701987210297e-16
macOS,466.86,M,8419600.0,Doctor_26-35,Apparel_New York,0.49999999999999994,0.8660254037844387
,193.53,F,,Lawyer_56-65,Apparel_Test City,0.258819045102521,-0.9659258262890682
,337.87,F,,Teacher_36-45,Groceries_Test City,-0.4999999999999997,-0.8660254037844388
,188.35,F,,Teacher_46-55,Apparel_Test City,0.7071067811865475,0.7071067811865476
macOS,162.35,M,,Doctor_36-45,Apparel_Test City,1.2246467991473532e-16,-1.0
,291.6,F,,Lawyer_46-55,Groceries_Test City,-1.0,-1.8369701987210297e-16
,108.15,M,1680992.0,Artist_56-65,Groceries_Phoenix,0.49999999999999994,-0.8660254037844387
,369.07,F,,Clerk_26-35,Electronics_Test City,0.25881904510252074,0.9659258262890683
,228.55,F,,Clerk_26-35,Entertainment_Test City,-0.2588190451025208,-0.9659258262890683
Windows,488.47,M,,Lawyer_65+,Electronics_Test City,-0.25881904510252157,0.9659258262890681
macOS,452.29,M,,Lawyer_56-65,Apparel_Test City,-0.7071067811865477,0.7071067811865474
Windows,363.32,F,3979576.0,Lawyer_36-45,Travel_Los Angeles,0.7071067811865475,0.7071067811865476
macOS,287.98,F,,Teacher_36-45,Groceries_Test City,0.25881904510252074,0.9659258262890683
,334.65,M,,Doctor_56-65,Travel_Test City,-0.5000000000000004,0.8660254037844384
macOS,114.37,M,,Clerk_65+,Travel_Test City,0.49999999999999994,0.8660254037844387
,86.05,F,,Teacher_65+,Entertainment_Test City,0.49999999999999994,0.8660254037844387
,444.67,M,2328000.0,Artist_36-45,Entertainment_Houston,0.7071067811865475,0.7071067811865476
Windows,352.89,M,,Clerk_46-55,Entertainment_Test City,-0.8660254037844386,0.5000000000000001
macOS,310.08,M,2328000.0,Lawyer_46-55,Electronics_Houston,1.0,6.123233995736766e-17
other,332.26,F,,Teacher_46-55,Groceries_Test City,1.0,6.123233995736766e-17
,41.86,M,,Clerk_65+,Groceries_Test City,-0.4999999999999997,-0.8660254037844388
,408.17,M,,Clerk_36-45,Electronics_Test City,0.25881904510252074,0.9659258262890683
,384.76,M,1680992.0,Nurse_16-25,Groceries_Phoenix,-0.7071067811865477,0.7071067811865474
macOS,49.45,M,,Clerk_65+,Entertainment_Test City,-0.7071067811865477,0.7071067811865474
,48.08,M,,Doctor_26-35,Apparel_Test City,0.7071067811865475,0.7071067811865476
,349.7,F,,Lawyer_65+,Groceries_Test City,-0.4999999999999997,-0.8660254037844388
,96.63,F,,Teacher_46-55,Travel_Test City,0.9659258262890683,0.25881904510252074
macOS,433.67,F,2716000.0,Engineer_36-45,Electronics_Chicago,-1.0,-1.8369701987210297e-16
Windows,313.77,M,3979576.0,Nurse_26-35,Groceries_Los Angeles,0.7071067811865476,-0.7071067811865475
,191.0,F,,Teacher_46-55,Groceries_Test City,0.0,1.0
other,121.64,F,,Clerk_16-25,Apparel_Test City,0.49999999999999994,0.8660254037844387
macOS,201.8,M,,Lawyer_65+,Groceries_Test City,0.9659258262890683,-0.25881904510252063
other,219.23,M,,Lawyer_65+,Apparel_Test City,-0.9659258262890684,0.2588190451025203
,407.97,F,,Lawyer_56-65,Groceries_Test City,-0.8660254037844386,0.5000000000000001
,121.16,M,,Lawyer_56-65,Electronics_Test City,-0.2588190451025208,-0.9659258262890683
,154.48,F,,Engineer_46-55,Groceries_Test City,-0.5000000000000004,0.8660254037844384
other,110.0,M,,Lawyer_36-45,Travel_Test City,0.8660254037844386,0.5000000000000001
macOS,54.09,M,,Doctor_46-55,Travel_Test City,0.49999999999999994,-0.8660254037844387
,463.95,M,1680992.0,Teacher_36-45,Apparel_Phoenix,-0.4999999999999997,-0.8660254037844388
other,321.71,M,,Clerk_56-65,Apparel_Test City,-0.7071067811865471,-0.7071067811865479
,169.76,F,,Engineer_46-55,Groceries_Test City,-1.0,-1.8369701987210297e-16
Windows,170.41,F,,Clerk_65+,Groceries_Test City,0.9659258262890683,0.25881904510252074
,417.11,M,,Teacher_65+,Apparel_Test City,0.0,1.0
other,485.06,F,,Doctor_26-35,Apparel_Test City,0.8660254037844386,0.5000000000000001
Windows,208.97,M,,Engineer_36-45,Travel_Test City,-0.8660254037844384,-0.5000000000000004
other,311.95,M,,Doctor_46-55,Electronics_Test City,-0.7071067811865471,-0.7071067811865479
,172.71,M,,Lawyer_56-65,Groceries_Test City,0.8660254037844386,0.5000000000000001
,471.38,F,,Doctor_65+,Groceries_Test City,0.8660254037844386,0.5000000000000001
Windows,306.53,F,,Teacher_26-35,Electronics_Test City,-0.9659258262890683,-0.25881904510252063
,26.74,M,,Engineer_46-55,Apparel_Test City,-0.25881904510252157,0.9659258262890681
,298.97,M,,Lawyer_56-65,Groceries_Test City,0.9659258262890683,-0.25881904510252063
,167.97,M,,Engineer_65+,Groceries_Test City,-0.5000000000000004,0.8660254037844384
Windows,71.84,F,,Teacher_56-65,Entertainment_Test City,-0.5000000000000004,0.8660254037844384
,372.53,F,,Clerk_26-35,Electronics_Test City,0.9659258262890683,-0.25881904510252063
macOS,273.72,F,,Teacher_56-65,Groceries_Test City,0.25881904510252074,0.9659258262890683
,333.85,M,8419600.0,Lawyer_65+,Travel_New York,0.25881904510252074,0.9659258262890683
,171.81,M,,Clerk_56-65,Apparel_Test City,0.7071067811865475,0.7071067811865476
,146.0,M,,Clerk_65+,Electronics_Test City,0.49999999999999994,0.8660254037844387
other,148.06,F,2716000.0,Nurse_56-65,Electronics_Chicago,-0.5000000000000004,0.8660254037844384
,22.3,F,,Engineer_56-65,Travel_Test City,-0.7071067811865471,-0.7071067811865479
Windows,222.44,M,,Teacher_65+,Entertainment_Test City,-0.25881904510252157,0.9659258262890681
,50.3,F,,Lawyer_56-65,Groceries_Test City,-0.9659258262890684,0.2588190451025203
X11,210.79,M,,Clerk_56-65,Groceries_Test City,0.49999999999999994,0.8660254037844387
Windows,257.39,M,,Clerk_46-55,Apparel_Test City,-0.2588190451025208,-0.9659258262890683
macOS,20.46,M,2328000.0,Nurse_36-45,Travel_Houston,-1.0,-1.8369701987210297e-16
,181.28,M,,Lawyer_56-65,Travel_Test City,0.0,1.0
,64.46,M,3979576.0,Teacher_65+,Entertainment_Los Angeles,0.258819045102521,-0.9659258262890682
other,25.46,F,,Clerk_16-25,Travel_Test City,0.8660254037844387,-0.4999999999999998
,229.05,M,,Doctor_26-35,Entertainment_Test City,-0.8660254037844386,0.5000000000000001
,491.02,M,,Teacher_36-45,Travel_Test City,0.7071067811865476,-0.7071067811865475
,152.15,F,8419600.0,Lawyer_16-25,Travel_New York,0.7071067811865475,0.7071067811865476
,221.1,F,,Teacher_65+,Apparel_Test City,0.258819045102521,-0.9659258262890682
,411.25,M,,Clerk_65+,Travel_Test City,-0.5000000000000004,0.8660254037844384
,282.73,F,3979576.0,Clerk_65+,Groceries_Los Angeles,1.2246467991473532e-16,-1.0
,296.86,F,,Teacher_56-65,Apparel_Test City,0.9659258262890683,-0.25881904510252063
Windows,228.51,F,,Lawyer_26-35,,0.49999999999999994,0.8660254037844387
macOS,12.95,F,,Teacher_56-65,Entertainment_Test City,-0.5000000000000004,0.8660254037844384
,131.68,M,,Doctor_46-55,Entertainment_Test City,0.7071067811865476,-0.7071067811865475
,122.06,F,,Doctor_56-65,Groceries_Test City,0.7071067811865476,-0.7071067811865475
,495.92,M,,Lawyer_26-35,,0.258819045102521,-0.9659258262890682
,249.29,F,8419600.0,Engineer_36-45,Groceries_New York,0.49999999999999994,-0.8660254037844387
macOS,102.06,M,,Teacher_26-35,Travel_Test City,0.49999999999999994,-0.8660254037844387
,137.93,F,3979576.0,Doctor_26-35,Groceries_Los Angeles,0.25881904510252074,0.9659258262890683
,413.39,M,,Clerk_65+,Groceries_Test City,-0.7071067811865477,0.7071067811865474
,422.88,F,,Engineer_56-65,Apparel_Test City,-0.4999999999999997,-0.8660254037844388
,360.24,M,,Engineer_65+,Electronics_Test City,-1.0,-1.8369701987210297e-16
,231.85,M,,Engineer_46-55,Travel_Test City,-1.0,-1.8369701987210297e-16
,26.26,F,2328000.0,Nurse_26-35,Travel_Houston,0.7071067811865475,0.7071067811865476
Windows,282.39,F,,Lawyer_46-55,Apparel_Test City,-0.2588190451025208,-0.9659258262890683
Windows,125.34,M,,Engineer_36-45,Groceries_Test City,0.8660254037844387,-0.4999999999999998
macOS,38.79,F,,Engineer_36-45,Groceries_Test City,-0.8660254037844386,0.5000000000000001
,323.56,M,8419600.0,Doctor_26-35,,0.9659258262890683,0.25881904510252074
,257.6,F,2716000.0,Engineer_46-55,Electronics_Chicago,-0.7071067811865477,0.7071067811865474
,411.32,M,,Clerk_36-45,Groceries_Test City,0.8660254037844386,0.5000000000000001
macOS,353.85,F,,Teacher_56-65,Electronics_Test City,-0.8660254037844384,-0.5000000000000004
,445.68,F,1680992.0,Clerk_46-55,Apparel_Phoenix,-0.9659258262890684,0.2588190451025203
other,388.09,F,,Lawyer_56-65,Apparel_Test City,-0.4999999999999997,-0.8660254037844388
,229.43,F,,Doctor_65+,Apparel_Test City,0.49999999999999994,-0.8660254037844387
,143.84,M,,Clerk_46-55,Travel_Test City,0.49999999999999994,0.8660254037844387
,498.47,M,,Doctor_36-45,Electronics_Test City,0.25881904510252074,0.9659258262890683
X11,194.57,F,,Teacher_46-55,Travel_Test City,-0.9659258262890684,0.2588190451025203
,225.44,F,2328000.0,Lawyer_56-65,Travel_Houston,-0.7071067811865471,-0.7071067811865479
,233.04,M,3979576.0,Artist_36-45,Travel_Los Angeles,-0.4999999999999997,-0.8660254037844388
Windows,52.47,F,3979576.0,Teacher_26-35,Groceries_Los Angeles,-0.25881904510252157,0.9659258262890681
,496.33,F,,Doctor_36-45,Groceries_Test City,0.7071067811865475,0.7071067811865476
,352.97,F,,Lawyer_56-65,Entertainment_Test City,0.258819045102521,-0.9659258262890682
,485.37,M,3979576.0,Doctor_26-35,Electronics_Los Angeles,-0.7071067811865477,0.7071067811865474
,209.36,M,,Doctor_56-65,Entertainment_Test City,0.9659258262890683,0.25881904510252074
,392.04,M,,Lawyer_56-65,Entertainment_Test City,-1.0,-1.8369701987210297e-16
,230.11,F,2328000.0,Engineer_26-35,Apparel_Houston,0.25881904510252074,0.9659258262890683
macOS,384.55,M,,Teacher_65+,Travel_Test City,0.258819045102521,-0.9659258262890682
,15.24,M,,Engineer_65+,Electronics_Test City,0.8660254037844386,0.5000000000000001
,23.6,F,,Doctor_26-35,Electronics_Test City,-0.25881904510252157,0.9659258262890681
X11,250.68,M,1680992.0,Lawyer_26-35,Groceries_Phoenix,0.8660254037844387,-0.4999999999999998
macOS,99.87,M,,Doctor_56-65,Travel_Test City,-1.0,-1.8369701987210297e-16
Windows,388.75,M,3979576.0,Nurse_36-45,Electronics_Los Angeles,0.7071067811865475,0.7071067811865476
,265.19,F,3979576.0,Lawyer_46-55,Travel_Los Angeles,-0.8660254037844386,0.5000000000000001
,186.65,M,1680992.0,Clerk_56-65,Entertainment_Phoenix,0.8660254037844387,-0.4999999999999998
,122.72,M,,Clerk_65+,Electronics_Test City,-0.9659258262890684,0.2588190451025203
other,41.82,F,,Teacher_65+,Travel_Test City,0.8660254037844386,0.5000000000000001
,293.24,M,8419600.0,Engineer_26-35,Electronics_New York,0.258819045102521,-0.9659258262890682
,112.91,M,1680992.0,Doctor_56-65,Apparel_Phoenix,-0.7071067811865471,-0.7071067811865479
,118.03,F,,Teacher_46-55,Apparel_Test City,0.25881904510252074,0.9659258262890683
