device_os,amt,gender,city_pop,job_age_group,category_city,hour_sin,hour_cos
Windows,32.98,F,2716000,Doctor_65+,Apparel_Test City,0.258819045102521,-0.965925826289068
macOS,255.42,F,3979576,Teacher_65+,Groceries_Test City,0.258819045102521,-0.965925826289068
macOS,314.84,F,3979576,Artist_36-45,Groceries_Los Angeles,0.707106781186547,0.707106781186548
Windows,91.54,M,2716000,Doctor_46-55,Apparel_Test City,-1,-1.83880688453542e-16
other,439.61,M,3979576,Lawyer_16-25,Apparel_Los Angeles,1,6.15826833971767e-17
other,150.4,F,8419600,Engineer_26-35,Apparel_New York,0.258819045102521,-0.965925826289068
X11,489.05,M,3979576,Doctor_36-45,Entertainment_Test City,0.965925826289068,-0.258819045102521
X11,388.55,M,2716000,Clerk_46-55,Apparel_Test City,-0.965925826289069,0.25881904510252
macOS,319.73,M,2716000,Doctor_46-55,Apparel_Test City,0.866025403784439,0.5
other,117.83,F,3979576,Teacher_36-45,Entertainment_Test City,1.22514845490862e-16,-1
Windows,338.81,M,2328000,Engineer_26-35,Electronics_Test City,0.258819045102521,0.965925826289068
Windows,257.48,M,3979576,Lawyer_46-55,Entertainment_Los Angeles,0.965925826289068,-0.258819045102521
other,32.39,M,1680992,Engineer_36-45,Travel_Test City,0.866025403784439,-0.5
macOS,240.49,F,8419600,Teacher_36-45,Travel_New York,0.5,-0.866025403784439
macOS,437.22,M,2716000,Lawyer_46-55,Apparel_Test City,-0.965925826289069,0.25881904510252
Windows,457.72,F,2716000,Engineer_36-45,Apparel_Test City,0,1
X11,82.41,F,2716000,Engineer_36-45,Apparel_Test City,0.707106781186547,0.707106781186548
Windows,370.32,F,2716000,Clerk_65+,Apparel_Test City,-0.258819045102522,0.965925826289068
other,241.83,F,1680992,Clerk_16-25,Travel_Test City,-0.5,0.866025403784438
Windows,328.73,M,8419600,Engineer_36-45,Electronics_New York,-0.707106781186547,-0.707106781186548
other,39.35,F,2716000,Engineer_16-25,Apparel_Chicago,-0.258819045102521,-0.965925826289068
other,176.93,F,8419600,Teacher_65+,Groceries_Test City,0.866025403784439,0.5
macOS,283.78,M,2328000,Lawyer_46-55,Electronics_Test City,-0.866025403784438,-0.5
Windows,120.54,F,1680992,Clerk_36-45,Electronics_Phoenix,0.707106781186548,-0.707106781186547
Windows,222.18,M,3979576,Teacher_26-35,Travel_Los Angeles,0.965925826289068,-0.258819045102521
other,478.47,F,2716000,Clerk_46-55,Apparel_Test City,-0.707106781186548,0.707106781186547
Windows,79.98,M,2716000,Lawyer_36-45,Electronics_Chicago,-0.866025403784438,-0.5
Windows,388.7,F,2716000,Teacher_16-25,Travel_Chicago,0.707106781186547,0.707106781186548
X11,162.36,M,2328000,Artist_36-45,Groceries_Houston,1.22514845490862e-16,-1
Windows,6.86999999999998,M,2328000,Lawyer_65+,Electronics_Test City,1,6.15826833971767e-17
macOS,448.5,F,8419600,Artist_56-65,Groceries_New York,1,6.15826833971767e-17
Linux,319.6,M,2328000,Engineer_36-45,Electronics_Test City,-0.866025403784438,-0.5
macOS,173.43,F,2328000,Doctor_65+,Electronics_Test City,-0.5,-0.866025403784439
other,444.07,F,3979576,Lawyer_46-55,Entertainment_Test City,-1,-1.83880688453542e-16
Linux,315.42,M,2328000,Nurse_26-35,Electronics_Houston,0,1
Linux,135.44,M,3979576,Lawyer_65+,Travel_Test City,-0.965925826289069,0.25881904510252
Windows,104.78,M,8419600,Doctor_36-45,Groceries_Test City,0.5,0.866025403784439
Windows,433.44,M,2328000,Teacher_36-45,Electronics_Test City,-0.707106781186547,-0.707106781186548
Linux,151.19,M,2328000,Lawyer_65+,Electronics_Test City,0.5,-0.866025403784439
Windows,315.02,F,3979576,Teacher_56-65,Entertainment_Test City,0.965925826289068,0.258819045102521
Linux,380.07,M,8419600,Doctor_26-35,Groceries_Test City,0.258819045102521,0.965925826289068
Windows,81.62,M,1680992,Lawyer_36-45,Travel_Test City,-0.707106781186547,-0.707106781186548
macOS,273.26,M,2328000,Artist_46-55,Travel_Houston,0.707106781186547,0.707106781186548
macOS,36.64,F,2328000,Clerk_46-55,Electronics_Test City,0.5,0.866025403784439
other,29.45,F,2328000,Lawyer_46-55,Electronics_Test City,1,6.15826833971767e-17
Linux,369.54,M,2716000,Lawyer_56-65,Apparel_Test City,0.258819045102521,-0.965925826289068
macOS,482.73,F,3979576,Lawyer_56-65,Entertainment_Test City,-0.866025403784438,-0.5
Linux,142.19,M,3979576,Teacher_65+,Entertainment_Test City,0.965925826289068,0.258819045102521
Windows,56.85,F,1680992,Clerk_16-25,Electronics_Phoenix,0.965925826289068,0.258819045102521
macOS,14.52,M,1680992,Doctor_56-65,Electronics_Phoenix,0,1
macOS,234.1,F,2716000,Clerk_26-35,Apparel_Test City,-0.866025403784438,-0.5
Linux,259.58,M,2328000,Teacher_26-35,Groceries_Houston,-0.866025403784438,-0.5
other,372.21,M,1680992,Lawyer_26-35,Travel_Phoenix,-1,-1.83880688453542e-16
X11,419.56,M,2716000,Engineer_56-65,Groceries_Test City,-0.866025403784438,-0.5
macOS,9.65000000000001,F,1680992,Doctor_65+,Travel_Test City,1.22514845490862e-16,-1
macOS,369.49,M,1680992,Clerk_36-45,Travel_Phoenix,-0.965925826289068,-0.258819045102521
macOS,357.41,M,2328000,Teacher_46-55,Electronics_Test City,0,1
macOS,399.91,F,2716000,Nurse_46-55,Travel_Chicago,0.965925826289068,0.258819045102521
Windows,441.21,M,2328000,Clerk_46-55,Electronics_Test City,0.5,0.866025403784439
Windows,93.79,F,1680992,Engineer_36-45,Travel_Test City,0.258819045102521,-0.965925826289068
macOS,310.18,F,8419600,Engineer_46-55,Groceries_Test City,0.965925826289068,-0.258819045102521
other,484.5,F,3979576,Teacher_56-65,Travel_Los Angeles,0.258819045102521,-0.965925826289068
other,280.62,M,8419600,Teacher_65+,Groceries_Test City,-0.258819045102522,0.965925826289068
Linux,93.68,M,2716000,Nurse_36-45,Groceries_Chicago,0.707106781186548,-0.707106781186547
macOS,473.69,M,3979576,Nurse_36-45,Travel_Los Angeles,0.707106781186548,-0.707106781186547
Windows,312.39,M,1680992,Doctor_36-45,Travel_Test City,-0.258819045102521,-0.965925826289068
X11,331.67,M,8419600,Clerk_46-55,Groceries_Test City,0,1
Windows,91.42,F,1680992,Engineer_36-45,Travel_Test City,-0.5,0.866025403784438
macOS,252.38,M,1680992,Clerk_65+,Apparel_Phoenix,-0.965925826289068,-0.258819045102521
other,186.26,F,3979576,Engineer_16-25,Travel_Los Angeles,0.707106781186547,0.707106781186548
Linux,292.11,F,2328000,Lawyer_65+,Electronics_Test City,0.866025403784439,0.5
Linux,80.59,M,8419600,Clerk_46-55,Apparel_New York,-0.258819045102522,0.965925826289068
X11,274.88,F,2328000,Artist_46-55,Groceries_Houston,0.258819045102521,0.965925826289068
X11,275.18,M,3979576,Doctor_36-45,Travel_Test City,0.5,0.866025403784439
other,444.5,M,2328000,Doctor_65+,Electronics_Test City,-0.258819045102522,0.965925826289068
other,24.92,M,2716000,Lawyer_26-35,Apparel_Test City,1,6.15826833971767e-17
macOS,376.42,F,8419600,Engineer_36-45,Groceries_Test City,-0.258819045102521,-0.965925826289068
other,365.89,F,8419600,Nurse_16-25,Apparel_New York,-0.5,0.866025403784438
macOS,320.74,M,2716000,Lawyer_46-55,Apparel_Test City,-0.707106781186548,0.707106781186547
Linux,430.59,M,2328000,Lawyer_56-65,Electronics_Test City,0.5,0.866025403784439
macOS,380.32,F,1680992,Teacher_65+,Travel_Test City,-0.707106781186547,-0.707106781186548
Windows,311.85,M,2328000,Teacher_26-35,Apparel_Houston,0.707106781186548,-0.707106781186547
Windows,148.43,M,3979576,Artist_56-65,Apparel_Los Angeles,-0.5,-0.866025403784439
other,120.52,F,8419600,Engineer_36-45,Groceries_Test City,-0.258819045102521,-0.965925826289068
macOS,109.34,F,1680992,Teacher_56-65,Travel_Test City,-0.965925826289069,0.25881904510252
macOS,110.39,M,1680992,Clerk_46-55,Travel_Test City,-0.866025403784438,-0.5
X11,121.03,M,8419600,Nurse_56-65,Apparel_New York,1,6.15826833971767e-17
Windows,171.14,F,8419600,Nurse_16-25,Travel_New York,0.5,-0.866025403784439
Windows,199.72,M,1680992,Clerk_65+,Travel_Test City,-0.866025403784438,-0.5
other,372.19,F,1680992,Engineer_36-45,Travel_Test City,0,1
Windows,315.56,M,2716000,Teacher_26-35,Groceries_Test City,0.866025403784439,0.5
macOS,306.25,F,2716000,Doctor_56-65,Apparel_Chicago,0.5,-0.866025403784439
macOS,5.59000000000003,F,2328000,Nurse_26-35,Travel_Houston,0.5,-0.866025403784439
macOS,424.85,M,2328000,Lawyer_65+,Electronics_Test City,0.258819045102521,0.965925826289068
Windows,324.09,M,3979576,Lawyer_56-65,Travel_Test City,0.707106781186548,-0.707106781186547
macOS,286.48,M,2716000,Doctor_36-45,Apparel_Test City,-0.5,-0.866025403784439
other,414.41,M,2716000,Artist_56-65,Groceries_Chicago,-0.258819045102521,-0.965925826289068
Windows,57.25,M,2328000,Teacher_36-45,Electronics_Test City,0.258819045102521,-0.965925826289068
macOS,229.23,F,1680992,Teacher_36-45,Travel_Test City,-0.866025403784438,-0.5
macOS,224.19,F,8419600,Doctor_46-55,Groceries_Test City,0.5,0.866025403784439
Linux,311.62,M,2328000,Clerk_26-35,Electronics_Test City,0.707106781186548,-0.707106781186547
Windows,235.81,F,1680992,Doctor_26-35,Travel_Test City,0.965925826289068,-0.258819045102521
other,464.25,F,2328000,Teacher_56-65,Electronics_Test City,-0.965925826289069,0.25881904510252
Windows,284.83,M,1680992,Doctor_46-55,Travel_Test City,0.965925826289068,0.258819045102521
Windows,21.19,F,3979576,Lawyer_56-65,Entertainment_Test City,-0.866025403784438,-0.5
Windows,254.76,F,2328000,Lawyer_26-35,Electronics_Test City,0.965925826289068,0.258819045102521
other,344.46,M,1680992,Teacher_26-35,Electronics_Phoenix,1.22514845490862e-16,-1
Linux,242.04,F,2328000,Engineer_56-65,Entertainment_Houston,0.707106781186548,-0.707106781186547
Windows,337.62,M,3979576,Teacher_65+,Groceries_Test City,-0.965925826289068,-0.258819045102521
Windows,443.67,M,2328000,Doctor_56-65,Electronics_Test City,-0.5,0.866025403784438
macOS,399.11,F,8419600,Teacher_56-65,Groceries_Test City,0.5,0.866025403784439
macOS,465.97,F,2328000,Doctor_56-65,Electronics_Test City,0.258819045102521,-0.965925826289068
Windows,373.77,F,2716000,Teacher_36-45,Entertainment_Test City,0.707106781186547,0.707106781186548
other,40,M,1680992,Doctor_65+,Travel_Test City,-0.866025403784438,-0.5
other,456.02,F,2328000,Engineer_46-55,Electronics_Test City,1,6.15826833971767e-17
X11,240.88,F,8419600,Teacher_26-35,Groceries_Test City,-0.5,0.866025403784438
macOS,278.66,F,1680992,Lawyer_65+,Travel_Test City,-0.258819045102521,-0.965925826289068
Windows,334.4,F,2328000,Lawyer_65+,Electronics_Test City,0.866025403784439,0.5
other,211.6,F,2716000,Teacher_56-65,Apparel_Test City,-0.258819045102522,0.965925826289068
Linux,33.46,F,1680992,Nurse_46-55,Apparel_Phoenix,-0.866025403784439,0.5
other,327.39,F,1680992,Lawyer_26-35,Travel_Test City,-0.258819045102522,0.965925826289068
Windows,353.64,F,2328000,Clerk_46-55,Groceries_Test City,-0.258819045102522,0.965925826289068
Linux,31.35,M,2328000,Engineer_65+,Electronics_Test City,-0.258819045102521,-0.965925826289068
other,193.59,F,2328000,Clerk_36-45,Electronics_Test City,0.866025403784439,0.5
Windows,324.89,M,1680992,Nurse_16-25,Groceries_Phoenix,-0.965925826289069,0.25881904510252
X11,240.81,F,2328000,Lawyer_36-45,Travel_Houston,0.258819045102521,0.965925826289068
Windows,443.4,F,8419600,Engineer_36-45,Groceries_Test City,0,1
macOS,325.54,F,1680992,Lawyer_46-55,Groceries_Test City,0.707106781186547,0.707106781186548
X11,379.73,M,1680992,Engineer_36-45,Entertainment_Phoenix,0.707106781186548,-0.707106781186547
Windows,309.36,F,1680992,Doctor_65+,Travel_Test City,-0.707106781186548,0.707106781186547
Windows,254.15,M,3979576,Teacher_65+,Groceries_Test City,-0.5,-0.866025403784439
Windows,409.56,M,2328000,Doctor_26-35,Electronics_Test City,0.258819045102521,-0.965925826289068
Windows,329.67,F,8419600,Teacher_56-65,Electronics_New York,-0.965925826289068,-0.258819045102521
Windows,339.09,F,2716000,Clerk_26-35,Groceries_Chicago,-0.5,0.866025403784438
Windows,91.12,F,3979576,Doctor_36-45,Entertainment_Test City,-0.5,0.866025403784438
Windows,52.91,M,3979576,Doctor_46-55,Entertainment_Test City,-0.707106781186547,-0.707106781186548
macOS,143.86,F,8419600,Teacher_26-35,Groceries_Test City,0.707106781186547,0.707106781186548
X11,18.3,M,8419600,Artist_36-45,Groceries_New York,-0.707106781186548,0.707106781186547
other,410.33,M,2328000,Nurse_46-55,Electronics_Houston,0.5,0.866025403784439
macOS,279.76,M,2716000,Doctor_65+,Electronics_Chicago,0,1
other,441.05,F,3979576,Engineer_16-25,Entertainment_Los Angeles,-0.707106781186548,0.707106781186547
macOS,454.77,F,3979576,Clerk_16-25,Entertainment_Test City,-0.707106781186548,0.707106781186547
other,200.26,M,3979576,Engineer_36-45,Electronics_Los Angeles,-0.707106781186548,0.707106781186547
Windows,413.98,F,1680992,Doctor_56-65,Electronics_Phoenix,0.965925826289068,0.258819045102521
macOS,90.87,F,1680992,Teacher_65+,Travel_Test City,0.707106781186548,-0.707106781186547
other,413.03,M,2328000,Artist_36-45,Apparel_Houston,1,6.15826833971767e-17
other,479.15,M,1680992,Teacher_26-35,Groceries_Test City,0.5,-0.866025403784439
other,255.42,M,3979576,Nurse_46-55,Groceries_Los Angeles,-0.965925826289068,-0.258819045102521
Windows,252.09,F,2328000,Doctor_65+,Electronics_Test City,1,6.15826833971767e-17
Windows,422.35,M,8419600,Lawyer_65+,Groceries_Test City,-0.707106781186547,-0.707106781186548
other,219.45,M,1680992,Doctor_46-55,Travel_Phoenix,0.707106781186547,0.707106781186548
macOS,390.29,M,2328000,Clerk_46-55,Travel_Test City,-0.965925826289068,-0.258819045102521
X11,370.59,M,2716000,Nurse_46-55,Travel_Chicago,-0.965925826289068,-0.258819045102521
Windows,72.65,M,3979576,Clerk_56-65,Travel_Test City,0,1
Linux,36.44,M,2716000,Engineer_56-65,Apparel_Test City,1.22514845490862e-16,-1
Linux,116.71,M,3979576,Clerk_36-45,Entertainment_Test City,0,1
Windows,280.34,M,8419600,Engineer_36-45,Groceries_Test City,-0.866025403784439,0.5
X11,393.51,F,8419600,Lawyer_26-35,Groceries_Test City,-0.5,0.866025403784438
Windows,303.69,M,2328000,Teacher_65+,Travel_Test City,-0.965925826289068,-0.258819045102521
Windows,47.92,M,2328000,Doctor_36-45,Apparel_Test City,-0.965925826289069,0.25881904510252
Windows,102.65,F,2716000,Nurse_56-65,Groceries_Chicago,0.5,0.866025403784439
other,171.46,F,8419600,Clerk_26-35,Groceries_Test City,-0.965925826289069,0.25881904510252
other,234.69,M,2716000,Lawyer_26-35,Apparel_Test City,0.866025403784439,-0.5
other,316.81,F,8419600,Doctor_36-45,Groceries_Test City,-0.866025403784438,-0.5
Linux,48.7,M,8419600,Teacher_46-55,Groceries_Test City,0.5,0.866025403784439
macOS,382.68,F,2328000,Clerk_16-25,Travel_Houston,-0.707106781186547,-0.707106781186548
other,170.55,M,1680992,Engineer_36-45,Travel_Test City,0.866025403784439,-0.5
macOS,53.53,M,8419600,Lawyer_26-35,Groceries_Test City,0.5,0.866025403784439
other,421.98,F,1680992,Artist_36-45,Groceries_Phoenix,1.22514845490862e-16,-1
macOS,163.44,F,2328000,Clerk_56-65,Electronics_Test City,0.965925826289068,-0.258819045102521
Windows,232.38,F,3979576,Doctor_36-45,Groceries_Test City,0.5,0.866025403784439
Windows,482.4,M,3979576,Lawyer_65+,Entertainment_Test City,1.22514845490862e-16,-1
other,13.65,F,2328000,Artist_36-45,Apparel_Houston,0.866025403784439,0.5
other,202.61,F,8419600,Lawyer_26-35,Groceries_Test City,0.866025403784439,-0.5
Windows,27.66,F,3979576,Teacher_46-55,Groceries_Los Angeles,0.258819045102521,-0.965925826289068
Windows,76.89,M,3979576,Doctor_56-65,Travel_Test City,-0.866025403784438,-0.5
X11,141.45,M,1680992,Teacher_65+,Travel_Test City,1,6.15826833971767e-17
X11,286.8,M,1680992,Clerk_56-65,Travel_Test City,-0.965925826289069,0.25881904510252
macOS,258.32,F,2328000,Teacher_56-65,Groceries_Houston,-1,-1.83880688453542e-16
other,488.25,M,1680992,Clerk_56-65,Apparel_Phoenix,-0.707106781186548,0.707106781186547
other,442.21,M,3979576,Clerk_46-55,Entertainment_Test City,0.5,0.866025403784439
Windows,373.05,M,3979576,Clerk_56-65,Entertainment_Test City,-0.258819045102521,-0.965925826289068
Windows,25.84,M,2328000,Lawyer_46-55,Travel_Houston,0.258819045102521,-0.965925826289068
Windows,312.96,F,2716000,Teacher_56-65,Electronics_Test City,0.866025403784439,-0.5
macOS,70.55,F,8419600,Lawyer_65+,Groceries_Test City,0.965925826289068,0.258819045102521
Windows,347.73,M,2328000,Engineer_56-65,Electronics_Test City,-0.866025403784439,0.5
Windows,246.5,F,3979576,Doctor_36-45,Groceries_Test City,0.866025403784439,0.5
other,275.91,M,8419600,Doctor_65+,Groceries_Test City,0.258819045102521,0.965925826289068
X11,127.88,F,1680992,Teacher_46-55,Travel_Test City,1,6.15826833971767e-17
Linux,60.68,F,3979576,Nurse_16-25,Apparel_Los Angeles,-0.258819045102522,0.965925826289068
Linux,179.06,F,2716000,Teacher_26-35,Apparel_Test City,-0.965925826289069,0.25881904510252
Windows,453.75,M,3979576,Clerk_26-35,Entertainment_Test City,0.965925826289068,0.258819045102521
X11,454.61,F,2328000,Artist_46-55,Travel_Houston,-0.258819045102522,0.965925826289068
X11,278.08,F,2716000,Doctor_16-25,Groceries_Chicago,-0.965925826289069,0.25881904510252
Windows,288.07,M,2328000,Clerk_46-55,Travel_Test City,0.707106781186548,-0.707106781186547
Windows,377.95,M,1680992,Clerk_36-45,Travel_Test City,-0.866025403784438,-0.5
other,383.31,M,2328000,Engineer_56-65,Electronics_Test City,-0.707106781186547,-0.707106781186548
X11,308.32,M,3979576,Clerk_26-35,Groceries_Los Angeles,0.965925826289068,0.258819045102521
Linux,487.13,M,2328000,Lawyer_26-35,Travel_Test City,-0.5,0.866025403784438
X11,320.58,F,3979576,Teacher_56-65,Entertainment_Test City,1,6.15826833971767e-17
Windows,96.74,M,3979576,Clerk_46-55,Entertainment_Los Angeles,-0.866025403784438,-0.5
macOS,358.79,M,2716000,Lawyer_36-45,Apparel_Test City,-0.258819045102521,-0.965925826289068
other,463.68,M,1680992,Lawyer_65+,Travel_Test City,0.866025403784439,-0.5
macOS,370.93,M,2328000,Teacher_26-35,Electronics_Test City,-1,-1.83880688453542e-16
Linux,480.41,F,8419600,Lawyer_65+,Groceries_Test City,-0.707106781186547,-0.707106781186548
Linux,331.44,M,2328000,Engineer_36-45,Entertainment_Test City,-0.866025403784438,-0.5
macOS,317.49,F,2716000,Clerk_36-45,Entertainment_Test City,-0.866025403784438,-0.5
Windows,420.06,F,8419600,Doctor_46-55,Groceries_New York,-0.707106781186548,0.707106781186547
Windows,251.5,M,3979576,Doctor_36-45,Entertainment_Test City,-0.5,0.866025403784438
X11,183.04,M,2328000,Nurse_56-65,Groceries_Houston,-0.707106781186547,-0.707106781186548
Linux,122.94,F,1680992,Clerk_36-45,Travel_Test City,-0.5,0.866025403784438
Windows,288.07,M,2328000,Clerk_26-35,Electronics_Test City,0.866025403784439,0.5
Windows,471.55,M,1680992,Lawyer_26-35,Travel_Test City,-1,-1.83880688453542e-16
X11,472.48,F,1680992,Clerk_56-65,Travel_Test City,-1,-1.83880688453542e-16
Linux,127.06,M,8419600,Engineer_65+,Groceries_Test City,-0.707106781186547,-0.707106781186548
other,38.97,F,8419600,Engineer_26-35,Groceries_New York,0,1
macOS,78.34,M,2328000,Engineer_56-65,Electronics_Test City,0.965925826289068,-0.258819045102521
macOS,376.91,M,2716000,Doctor_36-45,Apparel_Test City,0.258819045102521,-0.965925826289068
other,281.14,M,2716000,Teacher_26-35,Electronics_Test City,0.707106781186548,-0.707106781186547
Windows,15.13,F,2716000,Doctor_65+,Apparel_Test City,0.866025403784439,-0.5
other,238.44,F,2716000,Lawyer_65+,Apparel_Test City,-0.707106781186547,-0.707106781186548
Linux,143.14,F,8419600,Doctor_46-55,Entertainment_New York,0.965925826289068,0.258819045102521
X11,238.6,F,1680992,Teacher_36-45,Travel_Test City,0.258819045102521,-0.965925826289068
macOS,187.24,F,2716000,Teacher_46-55,Apparel_Test City,-0.866025403784439,0.5
macOS,435.14,F,3979576,Teacher_36-45,Entertainment_Los Angeles,0.866025403784439,-0.5
macOS,403.47,M,2328000,Artist_46-55,Travel_Houston,0.258819045102521,-0.965925826289068
Windows,431.26,F,8419600,Teacher_36-45,Groceries_Test City,-0.866025403784439,0.5
macOS,197.19,M,8419600,Nurse_16-25,Travel_New York,-0.866025403784439,0.5
other,478.05,F,2716000,Clerk_26-35,Apparel_Test City,0.965925826289068,-0.258819045102521
macOS,259.21,F,2716000,Lawyer_46-55,Entertainment_Chicago,0.258819045102521,0.965925826289068
other,293.18,M,8419600,Clerk_46-55,Groceries_Test City,-0.258819045102521,-0.965925826289068
other,337.42,M,8419600,Clerk_56-65,Groceries_Test City,-0.866025403784439,0.5
Windows,165.34,F,1680992,Teacher_65+,Travel_Test City,-0.866025403784438,-0.5
other,180.92,F,1680992,Teacher_36-45,Travel_Test City,0.965925826289068,-0.258819045102521
Windows,327.34,M,8419600,Doctor_26-35,Groceries_Test City,-0.866025403784438,-0.5
macOS,139.82,M,2328000,Engineer_36-45,Electronics_Test City,-0.258819045102521,-0.965925826289068
Windows,30.03,F,3979576,Lawyer_36-45,Entertainment_Los Angeles,0.866025403784439,0.5
Windows,63.54,F,3979576,Clerk_26-35,Entertainment_Test City,-0.866025403784439,0.5
other,468.48,F,1680992,Nurse_65+,Groceries_Phoenix,-0.258819045102522,0.965925826289068
macOS,298.44,M,3979576,Lawyer_65+,Entertainment_Test City,-0.258819045102521,-0.965925826289068
other,257.99,M,8419600,Doctor_46-55,Groceries_Test City,0.707106781186547,0.707106781186548
other,158.14,M,1680992,Doctor_16-25,Electronics_Phoenix,0.866025403784439,-0.5
other,453.24,M,8419600,Teacher_26-35,Groceries_Test City,0.258819045102521,0.965925826289068
Linux,385.86,M,2716000,Teacher_46-55,Entertainment_Chicago,0.707106781186547,0.707106781186548
other,28.92,F,2716000,Teacher_56-65,Apparel_Test City,-0.5,-0.866025403784439
other,76.9,F,8419600,Clerk_56-65,Travel_New York,0,1
Windows,399.96,M,2328000,Teacher_26-35,Electronics_Test City,-0.965925826289069,0.25881904510252
other,220.77,M,2328000,Lawyer_56-65,Travel_Houston,1.22514845490862e-16,-1
X11,493.28,F,8419600,Teacher_65+,Groceries_Test City,0.965925826289068,0.258819045102521
macOS,311.71,M,2716000,Clerk_36-45,Apparel_Test City,-0.866025403784438,-0.5
Linux,27.3,F,3979576,Clerk_46-55,Entertainment_Test City,-0.965925826289069,0.25881904510252
macOS,142.84,F,3979576,Engineer_56-65,Entertainment_Test City,-0.965925826289069,0.25881904510252
Windows,137.06,F,2328000,Lawyer_46-55,Electronics_Test City,-0.5,-0.866025403784439
macOS,134.23,F,2328000,Teacher_56-65,Electronics_Test City,-0.707106781186547,-0.707106781186548
other,441.82,F,8419600,Teacher_46-55,Groceries_Test City,0.866025403784439,-0.5
other,328.26,M,3979576,Teacher_26-35,Entertainment_Test City,-0.707106781186547,-0.707106781186548
macOS,229.8,F,2716000,Lawyer_46-55,Apparel_Test City,0,1
other,449.83,F,2328000,Nurse_26-35,Electronics_Houston,-0.965925826289068,-0.258819045102521
macOS,381.46,M,2716000,Clerk_26-35,Apparel_Test City,1,6.15826833971767e-17
macOS,476.16,F,3979576,Nurse_26-35,Groceries_Los Angeles,-0.965925826289069,0.25881904510252
Windows,472.02,M,8419600,Lawyer_65+,Groceries_Test City,-1,-1.83880688453542e-16
Windows,20.9,F,3979576,Lawyer_26-35,Apparel_Test City,-0.965925826289068,-0.258819045102521
other,163.51,F,2328000,Lawyer_46-55,Electronics_Test City,0.965925826289068,0.258819045102521
macOS,322.74,M,8419600,Doctor_56-65,Groceries_Test City,1,6.15826833971767e-17
Windows,10.81,M,8419600,Engineer_36-45,Groceries_Test City,0.866025403784439,0.5
Linux,64.46,M,2328000,Artist_36-45,Electronics_Houston,-0.965925826289069,0.25881904510252
macOS,463.63,F,2716000,Teacher_36-45,Travel_Test City,-0.707106781186547,-0.707106781186548
Windows,374.82,F,8419600,Engineer_36-45,Groceries_Test City,-0.965925826289068,-0.258819045102521
macOS,222.12,M,8419600,Teacher_26-35,Apparel_New York,-0.5,-0.866025403784439
other,330.11,M,1680992,Clerk_46-55,Travel_Test City,0.866025403784439,-0.5
Windows,449.5,F,8419600,Teacher_65+,Groceries_Test City,0.965925826289068,0.258819045102521
X11,247,F,2716000,Engineer_36-45,Entertainment_Chicago,0.866025403784439,0.5
Windows,449.12,M,8419600,Teacher_36-45,Groceries_New York,-0.866025403784438,-0.5
other,9.43000000000001,F,8419600,Doctor_46-55,Groceries_Test City,-0.965925826289069,0.25881904510252
macOS,208.26,F,3979576,Doctor_26-35,Entertainment_Test City,0.258819045102521,0.965925826289068
Windows,124.62,F,2328000,Artist_46-55,Entertainment_Houston,1,6.15826833971767e-17
macOS,430.66,F,1680992,Teacher_56-65,Apparel_Phoenix,0.707106781186548,-0.707106781186547
Windows,18.78,M,8419600,Teacher_65+,Groceries_Test City,1.22514845490862e-16,-1
Linux,32.52,M,1680992,Engineer_46-55,Travel_Test City,1.22514845490862e-16,-1
X11,96.09,M,8419600,Engineer_65+,Groceries_Test City,0,1
Windows,145.32,M,2716000,Doctor_36-45,Apparel_Test City,0.965925826289068,0.258819045102521
macOS,350.63,F,8419600,Lawyer_26-35,Groceries_Test City,0,1
macOS,239.14,M,8419600,Teacher_65+,Groceries_Test City,-0.866025403784439,0.5
Linux,166.01,F,2328000,Lawyer_26-35,Electronics_Test City,-0.258819045102522,0.965925826289068
Linux,221.98,F,2328000,Clerk_65+,Electronics_Test City,-0.965925826289068,-0.258819045102521
X11,332.25,M,2716000,Clerk_26-35,Travel_Chicago,-0.258819045102521,-0.965925826289068
other,76.87,M,2716000,Doctor_46-55,Apparel_Chicago,0,1
X11,127.26,M,3979576,Engineer_36-45,Apparel_Los Angeles,0.866025403784439,-0.5
other,367.9,F,3979576,Lawyer_26-35,Groceries_Test City,-0.707106781186547,-0.707106781186548
Windows,24.2,F,2328000,Doctor_36-45,Electronics_Test City,-0.866025403784438,-0.5
other,282.97,F,2716000,Lawyer_16-25,Electronics_Chicago,0,1
Linux,313.48,F,2716000,Engineer_46-55,Apparel_Test City,0.707106781186547,0.707106781186548
Windows,461.83,F,2328000,Lawyer_56-65,Electronics_Test City,-0.866025403784438,-0.5
macOS,288.18,F,2328000,Lawyer_26-35,Groceries_Houston,0.965925826289068,-0.258819045102521
macOS,110.95,M,2328000,Teacher_46-55,Electronics_Test City,-0.965925826289068,-0.258819045102521
Windows,377.23,F,2328000,Clerk_56-65,Electronics_Test City,0.965925826289068,-0.258819045102521
other,323.1,F,2716000,Lawyer_56-65,Apparel_Test City,-0.866025403784438,-0.5
Windows,21.14,F,2716000,Lawyer_46-55,Apparel_Test City,-0.258819045102521,-0.965925826289068
macOS,255.48,M,3979576,Nurse_36-45,Apparel_Los Angeles,-0.5,-0.866025403784439
X11,118.89,F,2328000,Lawyer_56-65,Electronics_Test City,0.707106781186547,0.707106781186548
Linux,127.94,M,2328000,Doctor_65+,Electronics_Test City,1,6.15826833971767e-17
